date_iso8061,temperature_celsius,rpm,vibration_speed_ms,vibration_acc_ms2,vibration_displacement_mm,humidity,ac_amperes,status
2016-09-05T14:12:12.597Z,30.00,10400,-24.00000,11.40000,32.50000,29.45,29.55000,0
2016-09-05T14:12:12.897Z,29.50,10500,-23.80000,11.20000,32.75000,29.55,29.45000,5
2016-09-05T14:12:13.197Z,29.90,10600,-24.00000,11.70000,33.00000,29.45,29.55000,2
2016-09-05T14:12:13.497Z,29.70,10700,-23.70000,11.90000,32.75000,29.55,29.45000,1
2016-09-05T14:12:13.797Z,30.00,10600,-24.20000,12.40000,33.00000,29.45,29.55000,2
2016-09-05T14:12:14.097Z,30.20,10700,-23.70000,12.40000,32.75000,29.55,29.45000,0
2016-09-05T14:12:14.397Z,30.10,10800,-23.30000,12.00000,33.00000,29.45,29.35000,3
2016-09-05T14:12:14.697Z,30.60,10900,-23.60000,11.90000,33.25000,29.35,29.45000,5
2016-09-05T14:12:14.997Z,30.10,10800,-23.90000,12.20000,33.00000,29.45,29.55000,1
2016-09-05T14:12:15.297Z,30.40,10700,-23.40000,12.70000,33.25000,29.55,29.65000,2
2016-09-05T14:12:15.597Z,30.70,10800,-23.30000,12.90000,33.00000,29.65,29.55000,3
2016-09-05T14:12:15.897Z,30.20,10700,-22.90000,12.50000,32.75000,29.55,29.45000,3
2016-09-05T14:12:16.197Z,30.50,10600,-22.40000,13.00000,33.00000,29.45,29.35000,4
2016-09-05T14:12:16.497Z,30.40,10500,-22.70000,13.10000,32.75000,29.35,29.25000,3
2016-09-05T14:12:16.797Z,30.00,10600,-23.20000,13.50000,33.00000,29.25,29.35000,2
2016-09-05T14:12:17.097Z,29.70,10700,-23.00000,13.50000,32.75000,29.35,29.25000,1
2016-09-05T14:12:17.397Z,29.60,10600,-23.30000,13.90000,33.00000,29.25,29.15000,0
2016-09-05T14:12:17.697Z,30.10,10700,-23.30000,13.90000,33.25000,29.15,29.25000,3
2016-09-05T14:12:17.997Z,30.20,10600,-23.10000,14.40000,33.00000,29.25,29.35000,3
2016-09-05T14:12:18.297Z,29.70,10700,-23.20000,14.50000,32.75000,29.35,29.25000,3
2016-09-05T14:12:18.597Z,30.10,10600,-23.00000,14.10000,32.50000,29.25,29.35000,0
2016-09-05T14:12:18.897Z,29.80,10500,-22.70000,13.80000,32.75000,29.35,29.25000,1
2016-09-05T14:12:19.197Z,29.50,10600,-22.20000,13.50000,32.50000,29.25,29.35000,5
2016-09-05T14:12:19.497Z,29.00,10700,-22.20000,13.80000,32.75000,29.35,29.25000,1
2016-09-05T14:12:19.797Z,29.30,10800,-22.20000,13.70000,32.50000,29.25,29.35000,3
2016-09-05T14:12:20.097Z,29.30,10700,-21.80000,13.20000,32.75000,29.35,29.25000,1
2016-09-05T14:12:20.397Z,28.80,10800,-21.80000,13.10000,32.50000,29.25,29.15000,5
2016-09-05T14:12:20.697Z,29.00,10700,-21.80000,13.10000,32.75000,29.15,29.05000,0
2016-09-05T14:12:20.997Z,29.00,10800,-22.30000,12.60000,32.50000,29.05,29.15000,0
2016-09-05T14:12:21.297Z,29.10,10700,-22.70000,12.30000,32.25000,29.15,29.25000,0
2016-09-05T14:12:21.597Z,29.50,10600,-22.30000,12.50000,32.00000,29.25,29.15000,4
2016-09-05T14:12:21.897Z,29.00,10500,-21.90000,12.60000,32.25000,29.15,29.25000,5
2016-09-05T14:12:22.197Z,28.50,10400,-22.10000,13.00000,32.00000,29.25,29.35000,0
2016-09-05T14:12:22.497Z,28.10,10500,-22.10000,13.50000,31.75000,29.35,29.45000,3
2016-09-05T14:12:22.797Z,28.00,10600,-21.80000,13.00000,31.50000,29.45,29.35000,1
2016-09-05T14:12:23.097Z,27.80,10700,-22.00000,12.90000,31.25000,29.35,29.45000,0
2016-09-05T14:12:23.397Z,27.60,10800,-22.00000,12.70000,31.00000,29.45,29.55000,0
2016-09-05T14:12:23.697Z,28.00,10700,-22.10000,12.60000,30.75000,29.55,29.45000,5
2016-09-05T14:12:23.997Z,28.40,10800,-22.00000,12.20000,30.50000,29.45,29.55000,5
2016-09-05T14:12:24.297Z,28.40,10700,-22.10000,11.90000,30.25000,29.55,29.65000,1
2016-09-05T14:12:24.597Z,28.50,10800,-22.10000,12.30000,30.50000,29.65,29.55000,1
2016-09-05T14:12:24.897Z,28.70,10700,-22.00000,11.80000,30.25000,29.55,29.65000,3
2016-09-05T14:12:25.197Z,29.00,10800,-22.20000,11.70000,30.00000,29.65,29.55000,1
2016-09-05T14:12:25.497Z,29.50,10700,-22.20000,11.50000,29.75000,29.55,29.65000,5
2016-09-05T14:12:25.797Z,29.20,10800,-22.20000,11.50000,29.50000,29.65,29.55000,2
2016-09-05T14:12:26.097Z,29.60,10900,-21.70000,11.40000,29.75000,29.55,29.45000,4
2016-09-05T14:12:26.397Z,30.00,11000,-22.00000,11.90000,29.50000,29.45,29.55000,0
2016-09-05T14:12:26.697Z,29.50,11100,-21.90000,11.80000,29.75000,29.55,29.65000,1
2016-09-05T14:12:26.997Z,29.90,11000,-21.60000,11.80000,29.50000,29.65,29.55000,2
2016-09-05T14:12:27.297Z,30.30,11100,-21.10000,11.80000,29.75000,29.55,29.45000,1
2016-09-05T14:12:27.597Z,29.90,11200,-21.20000,11.30000,30.00000,29.45,29.55000,1
2016-09-05T14:12:27.897Z,29.70,11300,-21.20000,11.40000,30.25000,29.55,29.45000,2
2016-09-05T14:12:28.197Z,30.20,11200,-21.20000,11.50000,30.50000,29.45,29.55000,5
2016-09-05T14:12:28.497Z,30.70,11300,-20.90000,11.50000,30.75000,29.55,29.45000,5
2016-09-05T14:12:28.797Z,30.40,11400,-21.10000,11.60000,30.50000,29.45,29.35000,4
2016-09-05T14:12:29.097Z,29.90,11500,-20.70000,11.30000,30.75000,29.35,29.45000,5
2016-09-05T14:12:29.397Z,29.50,11400,-21.10000,11.00000,30.50000,29.45,29.55000,0
2016-09-05T14:12:29.697Z,29.30,11300,-21.10000,11.40000,30.25000,29.55,29.65000,2
2016-09-05T14:12:29.997Z,29.20,11200,-21.00000,10.90000,30.50000,29.65,29.55000,0
2016-09-05T14:12:30.297Z,28.80,11100,-20.80000,10.90000,30.25000,29.55,29.65000,0
2016-09-05T14:12:30.597Z,29.30,11200,-20.50000,11.30000,30.50000,29.65,29.75000,3
2016-09-05T14:12:30.897Z,28.80,11100,-20.90000,11.20000,30.75000,29.75,29.65000,5
2016-09-05T14:12:31.197Z,29.20,11000,-21.10000,11.70000,31.00000,29.65,29.75000,0
2016-09-05T14:12:31.497Z,29.20,10900,-21.10000,12.10000,30.75000,29.75,29.65000,5
2016-09-05T14:12:31.797Z,29.20,11000,-20.80000,11.60000,30.50000,29.65,29.55000,0
2016-09-05T14:12:32.097Z,29.40,11100,-20.90000,12.00000,30.75000,29.55,29.65000,1
2016-09-05T14:12:32.397Z,29.00,11000,-20.90000,12.20000,31.00000,29.65,29.75000,3
2016-09-05T14:12:32.697Z,29.50,10900,-21.20000,12.10000,31.25000,29.75,29.85000,3
2016-09-05T14:12:32.997Z,29.80,11000,-20.70000,12.20000,31.00000,29.85,29.75000,1
2016-09-05T14:12:33.297Z,30.30,10900,-21.20000,12.50000,31.25000,29.75,29.65000,0
2016-09-05T14:12:33.597Z,30.40,10800,-21.20000,12.50000,31.50000,29.65,29.55000,1
2016-09-05T14:12:33.897Z,30.80,10900,-21.10000,12.70000,31.25000,29.55,29.65000,3
2016-09-05T14:12:34.197Z,30.40,10800,-21.00000,12.30000,31.00000,29.65,29.75000,0
2016-09-05T14:12:34.497Z,29.90,10700,-20.70000,12.80000,30.75000,29.75,29.85000,3
2016-09-05T14:12:34.797Z,29.70,10800,-21.00000,13.20000,31.00000,29.85,29.75000,2
2016-09-05T14:12:35.097Z,30.20,10700,-20.60000,13.10000,30.75000,29.75,29.85000,5
2016-09-05T14:12:35.397Z,30.20,10800,-20.80000,13.20000,30.50000,29.85,29.95000,5
2016-09-05T14:12:35.697Z,30.30,10700,-21.00000,13.00000,30.25000,29.95,29.85000,4
2016-09-05T14:12:35.997Z,30.00,10600,-21.30000,12.90000,30.50000,29.85,29.95000,3
2016-09-05T14:12:36.297Z,30.40,10700,-21.00000,13.00000,30.75000,29.95,30.05000,3
2016-09-05T14:12:36.597Z,29.90,10600,-21.40000,12.60000,31.00000,30.05,29.95000,2
2016-09-05T14:12:36.897Z,29.80,10700,-21.60000,13.00000,30.75000,29.95,29.85000,3
2016-09-05T14:12:37.197Z,29.50,10800,-21.40000,13.40000,31.00000,29.85,29.95000,1
2016-09-05T14:12:37.497Z,29.40,10900,-21.40000,13.40000,30.75000,29.95,29.85000,5
2016-09-05T14:12:37.797Z,29.60,11000,-21.40000,13.40000,31.00000,29.85,29.75000,5
2016-09-05T14:12:38.097Z,30.10,10900,-21.70000,13.50000,31.25000,29.75,29.65000,4
2016-09-05T14:12:38.397Z,30.10,10800,-22.20000,13.50000,31.50000,29.65,29.75000,3
2016-09-05T14:12:38.697Z,29.70,10700,-22.60000,13.90000,31.25000,29.75,29.85000,0
2016-09-05T14:12:38.997Z,29.60,10600,-22.40000,14.00000,31.50000,29.85,29.75000,4
2016-09-05T14:12:39.297Z,29.90,10700,-22.40000,14.50000,31.75000,29.75,29.65000,5
2016-09-05T14:12:39.597Z,29.40,10600,-22.50000,14.30000,32.00000,29.65,29.55000,0
2016-09-05T14:12:39.897Z,29.20,10500,-22.40000,14.50000,32.25000,29.55,29.65000,3
2016-09-05T14:12:40.197Z,28.90,10400,-22.20000,15.00000,32.00000,29.65,29.75000,3
2016-09-05T14:12:40.497Z,29.20,10500,-22.20000,15.00000,32.25000,29.75,29.85000,1
2016-09-05T14:12:40.797Z,29.40,10600,-21.80000,15.40000,32.00000,29.85,29.75000,5
2016-09-05T14:12:41.097Z,29.10,10700,-22.20000,15.60000,32.25000,29.75,29.85000,0
2016-09-05T14:12:41.397Z,29.20,10600,-21.90000,15.20000,32.00000,29.85,29.75000,5
2016-09-05T14:12:41.697Z,29.20,10500,-21.40000,15.00000,32.25000,29.75,29.85000,2
2016-09-05T14:12:41.997Z,29.10,10600,-21.50000,14.90000,32.00000,29.85,29.75000,4
2016-09-05T14:12:42.297Z,29.20,10700,-21.90000,15.40000,31.75000,29.75,29.85000,2
2016-09-05T14:12:42.597Z,29.20,10800,-22.30000,15.90000,31.50000,29.85,29.75000,5
2016-09-05T14:12:42.897Z,29.60,10900,-21.80000,15.90000,31.25000,29.75,29.85000,1
2016-09-05T14:12:43.197Z,29.50,11000,-22.10000,15.90000,31.00000,29.85,29.95000,5
2016-09-05T14:12:43.497Z,29.50,10900,-22.30000,15.80000,30.75000,29.95,30.05000,2
2016-09-05T14:12:43.797Z,29.80,10800,-22.10000,15.30000,30.50000,30.05,30.15000,5
2016-09-05T14:12:44.097Z,29.50,10700,-22.10000,14.80000,30.25000,30.15,30.05000,2
2016-09-05T14:12:44.397Z,29.10,10600,-22.00000,14.60000,30.50000,30.05,29.95000,3
2016-09-05T14:12:44.697Z,29.10,10500,-22.40000,14.70000,30.25000,29.95,29.85000,1
2016-09-05T14:12:44.997Z,29.20,10600,-22.60000,14.40000,30.00000,29.85,29.75000,1
2016-09-05T14:12:45.297Z,29.30,10700,-22.60000,14.40000,29.75000,29.75,29.65000,1
2016-09-05T14:12:45.597Z,29.60,10600,-23.10000,14.40000,30.00000,29.65,29.55000,1
2016-09-05T14:12:45.897Z,30.10,10700,-22.80000,14.50000,30.25000,29.55,29.45000,1
2016-09-05T14:12:46.197Z,30.30,10800,-23.10000,14.00000,30.00000,29.45,29.35000,5
2016-09-05T14:12:46.497Z,29.90,10900,-23.40000,13.90000,30.25000,29.35,29.25000,4
2016-09-05T14:12:46.797Z,29.50,10800,-23.30000,13.50000,30.00000,29.25,29.35000,4
2016-09-05T14:12:47.097Z,29.80,10700,-23.30000,13.10000,29.75000,29.35,29.25000,0
2016-09-05T14:12:47.397Z,29.30,10800,-23.30000,13.00000,30.00000,29.25,29.15000,2
2016-09-05T14:12:47.697Z,29.80,10900,-23.60000,13.10000,29.75000,29.15,29.05000,3
2016-09-05T14:12:47.997Z,29.50,10800,-23.40000,12.60000,29.50000,29.05,28.95000,4
2016-09-05T14:12:48.297Z,29.70,10700,-23.60000,12.40000,29.25000,28.95,29.05000,1
2016-09-05T14:12:48.597Z,30.20,10600,-23.60000,11.90000,29.00000,29.05,28.95000,1
2016-09-05T14:12:48.897Z,29.80,10500,-23.40000,12.40000,29.25000,28.95,29.05000,3
2016-09-05T14:12:49.197Z,29.40,10600,-23.60000,12.30000,29.50000,29.05,29.15000,4
2016-09-05T14:12:49.497Z,29.30,10500,-23.80000,12.30000,29.75000,29.15,29.05000,5
2016-09-05T14:12:49.797Z,29.30,10600,-23.90000,11.90000,30.00000,29.05,29.15000,4
2016-09-05T14:12:50.097Z,29.30,10500,-24.10000,12.00000,30.25000,29.15,29.25000,1
2016-09-05T14:12:50.397Z,29.40,10400,-24.30000,12.00000,30.00000,29.25,29.15000,3
2016-09-05T14:12:50.697Z,29.50,10300,-24.30000,11.50000,29.75000,29.15,29.25000,5
2016-09-05T14:12:50.997Z,30.00,10200,-23.80000,11.60000,29.50000,29.25,29.15000,3
2016-09-05T14:12:51.297Z,30.10,10100,-23.40000,11.60000,29.25000,29.15,29.25000,0
2016-09-05T14:12:51.597Z,29.90,10000,-23.70000,11.80000,29.50000,29.25,29.15000,0
2016-09-05T14:12:51.897Z,30.00,9900,-23.70000,11.50000,29.25000,29.15,29.25000,3
2016-09-05T14:12:52.197Z,30.00,9800,-23.60000,12.00000,29.00000,29.25,29.15000,2
2016-09-05T14:12:52.497Z,30.40,9900,-23.60000,12.00000,28.75000,29.15,29.25000,4
2016-09-05T14:12:52.797Z,30.80,9800,-23.80000,12.00000,28.50000,29.25,29.15000,3
2016-09-05T14:12:53.097Z,30.50,9900,-23.40000,11.60000,28.25000,29.15,29.25000,2
2016-09-05T14:12:53.397Z,30.60,9800,-23.10000,11.60000,28.00000,29.25,29.35000,3
2016-09-05T14:12:53.697Z,31.10,9700,-23.10000,11.60000,28.25000,29.35,29.45000,4
2016-09-05T14:12:53.997Z,31.10,9800,-23.10000,11.50000,28.00000,29.45,29.35000,2
2016-09-05T14:12:54.297Z,31.60,9900,-22.80000,11.20000,27.75000,29.35,29.45000,1
2016-09-05T14:12:54.597Z,31.20,10000,-23.00000,10.80000,27.50000,29.45,29.55000,4
2016-09-05T14:12:54.897Z,31.10,9900,-23.50000,10.80000,27.25000,29.55,29.45000,3
2016-09-05T14:12:55.197Z,31.40,9800,-23.00000,11.10000,27.50000,29.45,29.55000,2
2016-09-05T14:12:55.497Z,31.50,9900,-23.50000,10.70000,27.75000,29.55,29.65000,1
2016-09-05T14:12:55.797Z,32.00,10000,-23.50000,10.30000,27.50000,29.65,29.75000,3
2016-09-05T14:12:56.097Z,32.40,10100,-23.50000,10.40000,27.25000,29.75,29.85000,5
2016-09-05T14:12:56.397Z,32.30,10200,-23.20000,10.40000,27.00000,29.85,29.75000,4
2016-09-05T14:12:56.697Z,32.20,10100,-23.20000,10.70000,26.75000,29.75,29.85000,4
2016-09-05T14:12:56.997Z,31.90,10000,-23.00000,10.60000,26.50000,29.85,29.75000,5
2016-09-05T14:12:57.297Z,31.50,9900,-23.20000,10.40000,26.25000,29.75,29.65000,2
2016-09-05T14:12:57.597Z,31.40,9800,-23.60000,10.50000,26.00000,29.65,29.75000,3
2016-09-05T14:12:57.897Z,31.40,9700,-23.60000,11.00000,26.25000,29.75,29.85000,4
2016-09-05T14:12:58.197Z,31.90,9600,-23.70000,10.80000,26.50000,29.85,29.75000,5
2016-09-05T14:12:58.497Z,32.20,9700,-23.50000,10.30000,26.75000,29.75,29.65000,1
2016-09-05T14:12:58.797Z,32.60,9800,-23.90000,10.80000,26.50000,29.65,29.55000,5
2016-09-05T14:12:59.097Z,32.60,9700,-23.80000,11.00000,26.75000,29.55,29.45000,0
2016-09-05T14:12:59.397Z,32.50,9800,-23.60000,10.50000,26.50000,29.45,29.35000,1
2016-09-05T14:12:59.697Z,32.50,9900,-23.80000,10.50000,26.75000,29.35,29.45000,3
2016-09-05T14:12:59.997Z,32.80,9800,-23.60000,10.50000,27.00000,29.45,29.55000,3
2016-09-05T14:13:00.297Z,33.10,9700,-23.10000,11.00000,26.75000,29.55,29.65000,4
2016-09-05T14:13:00.597Z,33.10,9800,-22.60000,10.70000,27.00000,29.65,29.55000,2
2016-09-05T14:13:00.897Z,33.40,9900,-22.20000,10.60000,26.75000,29.55,29.65000,1
2016-09-05T14:13:01.197Z,33.00,10000,-22.40000,10.50000,26.50000,29.65,29.55000,4
2016-09-05T14:13:01.497Z,33.30,10100,-22.80000,10.00000,26.25000,29.55,29.65000,1
2016-09-05T14:13:01.797Z,33.50,10000,-22.90000,9.60000,26.00000,29.65,29.75000,3
2016-09-05T14:13:02.097Z,33.50,10100,-23.20000,9.10000,26.25000,29.75,29.85000,4
2016-09-05T14:13:02.397Z,34.00,10200,-23.70000,9.30000,26.00000,29.85,29.75000,1
2016-09-05T14:13:02.697Z,34.30,10300,-23.70000,9.70000,25.75000,29.75,29.85000,1
2016-09-05T14:13:02.997Z,33.90,10200,-24.20000,9.90000,25.50000,29.85,29.95000,3
2016-09-05T14:13:03.297Z,34.00,10100,-24.10000,9.80000,25.75000,29.95,29.85000,4
2016-09-05T14:13:03.597Z,34.30,10000,-23.70000,10.20000,25.50000,29.85,29.75000,2
2016-09-05T14:13:03.897Z,34.50,10100,-23.90000,10.20000,25.25000,29.75,29.85000,1
2016-09-05T14:13:04.197Z,34.60,10200,-23.40000,9.70000,25.50000,29.85,29.95000,3
2016-09-05T14:13:04.497Z,34.60,10300,-23.30000,9.20000,25.25000,29.95,29.85000,2
2016-09-05T14:13:04.797Z,34.80,10200,-23.30000,9.50000,25.50000,29.85,29.75000,5
2016-09-05T14:13:05.097Z,35.10,10300,-23.00000,9.60000,25.75000,29.75,29.85000,0
2016-09-05T14:13:05.397Z,34.90,10200,-22.80000,9.90000,26.00000,29.85,29.95000,0
2016-09-05T14:13:05.697Z,34.70,10300,-22.80000,10.10000,25.75000,29.95,29.85000,2
2016-09-05T14:13:05.997Z,35.10,10200,-23.10000,10.60000,25.50000,29.85,29.75000,1
2016-09-05T14:13:06.297Z,34.80,10300,-23.20000,10.30000,25.25000,29.75,29.65000,2
2016-09-05T14:13:06.597Z,34.80,10200,-23.10000,10.20000,25.50000,29.65,29.75000,4
2016-09-05T14:13:06.897Z,34.90,10300,-23.50000,10.70000,25.25000,29.75,29.65000,0
2016-09-05T14:13:07.197Z,34.80,10200,-23.80000,10.50000,25.50000,29.65,29.75000,2
2016-09-05T14:13:07.497Z,34.80,10100,-23.40000,11.00000,25.25000,29.75,29.85000,1
2016-09-05T14:13:07.797Z,34.40,10200,-22.90000,10.80000,25.50000,29.85,29.95000,5
2016-09-05T14:13:08.097Z,34.60,10300,-22.50000,10.90000,25.75000,29.95,30.05000,5
2016-09-05T14:13:08.397Z,34.80,10400,-23.00000,11.10000,26.00000,30.05,30.15000,1
2016-09-05T14:13:08.697Z,34.80,10300,-23.00000,10.60000,26.25000,30.15,30.05000,2
2016-09-05T14:13:08.997Z,34.50,10400,-23.10000,10.40000,26.50000,30.05,29.95000,2
2016-09-05T14:13:09.297Z,34.60,10500,-22.90000,10.60000,26.75000,29.95,29.85000,1
2016-09-05T14:13:09.597Z,34.10,10600,-23.00000,10.20000,26.50000,29.85,29.95000,2
2016-09-05T14:13:09.897Z,34.60,10700,-23.30000,10.10000,26.75000,29.95,29.85000,2
2016-09-05T14:13:10.197Z,34.30,10600,-23.80000,10.60000,26.50000,29.85,29.75000,1
2016-09-05T14:13:10.497Z,34.60,10500,-24.20000,10.60000,26.25000,29.75,29.85000,1
2016-09-05T14:13:10.797Z,34.30,10600,-24.20000,11.00000,26.50000,29.85,29.95000,3
2016-09-05T14:13:11.097Z,34.00,10700,-24.60000,11.20000,26.25000,29.95,29.85000,2
2016-09-05T14:13:11.397Z,33.50,10600,-24.20000,11.20000,26.00000,29.85,29.95000,2
2016-09-05T14:13:11.697Z,33.50,10700,-24.40000,11.70000,25.75000,29.95,30.05000,5
2016-09-05T14:13:11.997Z,33.40,10600,-24.70000,11.60000,25.50000,30.05,29.95000,5
2016-09-05T14:13:12.297Z,32.90,10500,-24.70000,12.00000,25.25000,29.95,30.05000,3
2016-09-05T14:13:12.597Z,32.50,10600,-24.50000,12.10000,25.50000,30.05,29.95000,1
2016-09-05T14:13:12.897Z,32.50,10700,-24.40000,12.50000,25.25000,29.95,29.85000,0
2016-09-05T14:13:13.197Z,33.00,10800,-24.80000,12.50000,25.50000,29.85,29.95000,3
2016-09-05T14:13:13.497Z,32.90,10700,-24.90000,12.60000,25.75000,29.95,30.05000,5
2016-09-05T14:13:13.797Z,32.40,10600,-24.50000,12.50000,26.00000,30.05,29.95000,4
2016-09-05T14:13:14.097Z,32.60,10500,-24.30000,12.90000,26.25000,29.95,30.05000,1
2016-09-05T14:13:14.397Z,32.80,10400,-24.10000,12.50000,26.00000,30.05,30.15000,2
2016-09-05T14:13:14.697Z,32.90,10300,-24.20000,12.30000,25.75000,30.15,30.25000,2
2016-09-05T14:13:14.997Z,32.60,10400,-24.60000,12.20000,26.00000,30.25,30.35000,3
2016-09-05T14:13:15.297Z,32.60,10500,-24.90000,12.40000,25.75000,30.35,30.45000,1
2016-09-05T14:13:15.597Z,33.00,10400,-24.50000,12.70000,26.00000,30.45,30.55000,4
2016-09-05T14:13:15.897Z,33.00,10300,-24.10000,12.50000,25.75000,30.55,30.45000,0
2016-09-05T14:13:16.197Z,32.50,10200,-23.80000,12.60000,26.00000,30.45,30.55000,1
2016-09-05T14:13:16.497Z,32.70,10300,-24.30000,12.90000,25.75000,30.55,30.65000,0
2016-09-05T14:13:16.797Z,32.20,10200,-23.80000,13.20000,25.50000,30.65,30.75000,4
2016-09-05T14:13:17.097Z,32.60,10300,-24.10000,12.80000,25.25000,30.75,30.85000,0
2016-09-05T14:13:17.397Z,32.60,10200,-23.90000,13.10000,25.50000,30.85,30.95000,4
2016-09-05T14:13:17.697Z,32.60,10100,-23.50000,13.60000,25.75000,30.95,31.05000,0
2016-09-05T14:13:17.997Z,32.50,10000,-23.60000,13.70000,25.50000,31.05,30.95000,3
2016-09-05T14:13:18.297Z,32.20,10100,-23.60000,13.50000,25.25000,30.95,30.85000,0
2016-09-05T14:13:18.597Z,32.60,10000,-23.60000,13.80000,25.00000,30.85,30.95000,5
2016-09-05T14:13:18.897Z,32.50,9900,-23.10000,14.20000,24.75000,30.95,30.85000,4
2016-09-05T14:13:19.197Z,32.50,10000,-22.80000,14.50000,25.00000,30.85,30.95000,4
2016-09-05T14:13:19.497Z,32.60,10100,-22.40000,14.90000,24.75000,30.95,30.85000,0
2016-09-05T14:13:19.797Z,32.30,10200,-22.10000,14.40000,24.50000,30.85,30.95000,5
2016-09-05T14:13:20.097Z,32.50,10100,-21.70000,14.30000,24.75000,30.95,31.05000,4
2016-09-05T14:13:20.397Z,32.60,10000,-21.70000,13.80000,25.00000,31.05,30.95000,1
2016-09-05T14:13:20.697Z,32.20,10100,-21.20000,13.60000,25.25000,30.95,30.85000,0
2016-09-05T14:13:20.997Z,32.70,10200,-21.00000,13.30000,25.00000,30.85,30.75000,1
2016-09-05T14:13:21.297Z,32.30,10300,-21.50000,13.30000,24.75000,30.75,30.65000,3
2016-09-05T14:13:21.597Z,32.20,10400,-21.40000,13.10000,25.00000,30.65,30.75000,2
2016-09-05T14:13:21.897Z,32.20,10500,-21.00000,12.80000,24.75000,30.75,30.85000,3
2016-09-05T14:13:22.197Z,32.60,10400,-21.20000,13.20000,25.00000,30.85,30.75000,0
2016-09-05T14:13:22.497Z,32.70,10300,-20.90000,13.40000,24.75000,30.75,30.85000,2
2016-09-05T14:13:22.797Z,33.00,10200,-21.00000,13.50000,24.50000,30.85,30.95000,1
2016-09-05T14:13:23.097Z,33.50,10100,-21.30000,13.90000,24.25000,30.95,30.85000,2
2016-09-05T14:13:23.397Z,33.90,10200,-20.90000,13.60000,24.00000,30.85,30.75000,5
2016-09-05T14:13:23.697Z,33.70,10100,-21.40000,14.10000,24.25000,30.75,30.85000,2
2016-09-05T14:13:23.997Z,33.70,10200,-20.90000,13.80000,24.50000,30.85,30.75000,5
2016-09-05T14:13:24.297Z,33.30,10100,-20.80000,13.40000,24.75000,30.75,30.85000,1
2016-09-05T14:13:24.597Z,32.80,10200,-20.70000,13.90000,24.50000,30.85,30.75000,2
2016-09-05T14:13:24.897Z,32.70,10100,-20.20000,14.00000,24.75000,30.75,30.85000,5
2016-09-05T14:13:25.197Z,33.20,10000,-19.80000,13.90000,25.00000,30.85,30.95000,1
2016-09-05T14:13:25.497Z,32.70,10100,-20.10000,13.50000,25.25000,30.95,31.05000,2
2016-09-05T14:13:25.797Z,32.80,10200,-20.10000,13.00000,25.00000,31.05,31.15000,2
2016-09-05T14:13:26.097Z,32.80,10100,-20.50000,13.00000,24.75000,31.15,31.25000,1
2016-09-05T14:13:26.397Z,32.70,10200,-20.30000,13.50000,25.00000,31.25,31.15000,3
2016-09-05T14:13:26.697Z,32.60,10100,-20.40000,14.00000,25.25000,31.15,31.05000,5
2016-09-05T14:13:26.997Z,32.20,10000,-20.40000,13.90000,25.50000,31.05,30.95000,2
2016-09-05T14:13:27.297Z,31.90,10100,-20.10000,14.30000,25.25000,30.95,31.05000,0
2016-09-05T14:13:27.597Z,31.90,10000,-20.40000,14.80000,25.00000,31.05,30.95000,4
2016-09-05T14:13:27.897Z,31.90,10100,-20.10000,14.60000,24.75000,30.95,31.05000,2
2016-09-05T14:13:28.197Z,32.00,10000,-20.20000,14.90000,24.50000,31.05,30.95000,3
2016-09-05T14:13:28.497Z,31.80,9900,-20.70000,14.60000,24.25000,30.95,31.05000,0
2016-09-05T14:13:28.797Z,31.30,9800,-20.70000,14.20000,24.50000,31.05,31.15000,2
2016-09-05T14:13:29.097Z,31.50,9700,-20.40000,14.60000,24.75000,31.15,31.05000,1
2016-09-05T14:13:29.397Z,31.00,9600,-19.90000,14.80000,24.50000,31.05,31.15000,3
2016-09-05T14:13:29.697Z,31.40,9500,-19.70000,14.80000,24.25000,31.15,31.05000,5
2016-09-05T14:13:29.997Z,30.90,9600,-19.90000,15.00000,24.50000,31.05,30.95000,4
2016-09-05T14:13:30.297Z,31.40,9700,-19.90000,15.50000,24.25000,30.95,30.85000,2
2016-09-05T14:13:30.597Z,31.70,9800,-19.90000,15.70000,24.50000,30.85,30.95000,0
2016-09-05T14:13:30.897Z,31.40,9900,-20.40000,16.20000,24.75000,30.95,31.05000,5
2016-09-05T14:13:31.197Z,31.00,10000,-20.80000,16.70000,24.50000,31.05,30.95000,0
2016-09-05T14:13:31.497Z,30.50,9900,-20.60000,16.30000,24.75000,30.95,30.85000,3
2016-09-05T14:13:31.797Z,30.50,10000,-20.60000,16.30000,24.50000,30.85,30.75000,1
2016-09-05T14:13:32.097Z,30.00,9900,-20.90000,15.90000,24.75000,30.75,30.65000,2
2016-09-05T14:13:32.397Z,29.50,9800,-20.80000,15.90000,25.00000,30.65,30.75000,4
2016-09-05T14:13:32.697Z,29.90,9700,-21.30000,16.30000,25.25000,30.75,30.85000,0
2016-09-05T14:13:32.997Z,29.70,9800,-21.30000,16.60000,25.00000,30.85,30.75000,3
2016-09-05T14:13:33.297Z,29.40,9700,-21.60000,16.90000,24.75000,30.75,30.85000,5
2016-09-05T14:13:33.597Z,29.30,9800,-22.10000,16.40000,24.50000,30.85,30.95000,0
2016-09-05T14:13:33.897Z,29.00,9900,-22.10000,16.40000,24.25000,30.95,30.85000,3
2016-09-05T14:13:34.197Z,29.00,10000,-22.30000,16.00000,24.50000,30.85,30.95000,3
